A small and crowded airport but it manages to get all the passengers from a to b in a decent manner. Getting to the airport is only acceptable by car or a busride from charleroi which takes 30 minutes. They are expanding the airport so hopefully the future will bring more terminal facilities.,crl
One of the worst airports in Europe right now  overcrowded  often dirty  and with an expensive Internet connection (yes  in 2016 we still need to pay for Internet in the center of Europe).,crl
C'est un aéroport low-cost  base de Ryanair. Ne pas s'attendre à du grand luxe. Mais le dimensionnement pourrait être revu pour le contrôle sécurité  pour les halls souvent noirs de monde. Le parking est très cher  ils doivent se rattraper là-dessus,crl
It was fucking fuck There was NO transport to get to the Charleroi-city Also there was too less space for passengers And fucking non-free wifi,crl
The security was the worst experience  very impolite staff  unhelpful as they were for a family of six trying to navigate through customs. The food was the most overpriced I've ever seen  the water could be termed as price-gouging.,crl
Late night arrival  no food available. Shuttle service was ready to take us to the nearby hotel. Pretty deserted and not altogether well-marked.,crl
Well  in one of the reviews someone wrote "It was fucking fuck". I prefer not to use such language  but I do agree. The airport itself is actually pretty ok - on arrival I got out of the airport quickly  and on the way back I came 15 minutes before departure and still made the flight (including security check  border control and all of that stuff). But the fact I had to pay almost 100€ for 2 people for a return bus ticket to Brussels  by a very average bus that felt like it was going 60 km/h  makes me never want to fly to this airport again. Never.,crl
Charleroi was a small airport and everything for claiming our luggage to checkin in upon arrival for our flight back was quick  smooth and easy. The staff was friendly and my overall impression of the airport was efficient  smooth and clean.,crl
Incredibly inconvenient for overnight transfers. I coyuldn't even but water  as all cafes are closed  and machines accept coins only.,crl
The facilities of CRL are ok  but the problem is that the amount of travellers is growing at a crazy rate. The result is a terminal that feels cramped and crowded all the time. Especially arriving in the late evening is a horrible experience  as navigating the enormous amounts of people takes quite some effort. Plus the lack of free wifi is appaling in a Western European airport. Transport options are ok as there are frequent and affordable shuttle buses to Brussels South train station. No free wifi here  either  though.,crl
Very expensive and overcrowded airport  far away from the city with expensive bus connection having a monopoly on the route. There is no free wifi. I hate Charleroi airport from my very heart and soul!,crl
If you buy your ticket in advance at flibco.com  you can get to Lille from the airport for €5. WiFi is to be payed. At the restaurant 1 bottle of water (0.5l) costs €3.4  at the newspaper shop it costs €2.,crl
Charleroi is a small airport caring mainly for LCC (Ryanair has one of its main base at CRL Wizzair connects it with destinations in Eastern Europe). It's cheerful  and pleasant  but it can be crowded at times;,crl
The airport is located about an hour of distance from Brussels  however  the capital is easily accessible by a large amount of buses. Basically  the airport facilities are specious and well-kept. Unfortunately  there's NO free Wi-Fi available at the airport  as well as the amount of energy sockets is limited.,crl
The airport is actually quite far from Brussels. The transport connections are awful. Still there is no need to complain because the plane tickets are so cheap ! The airport is known for receiving illegal regional funding (according to EU) so let's profit. Quite practical to go and spend its money under the sun (because let's face it Belgium is not a sunny place ;-),crl
I flew to Charleroi for 6 hours from Budapest.I dont have any problem with airport but city center and train connection is very tragic.Everybody waited 45 minutes for bus on outside and weather is very cold too.I will be in city center later 2 hours from Charleroi.I never fly this airport for Brussels,crl
The most horrible airport I have ever seen. Slow and bad Xray control. There was no free wifi but an expensive one (15 mins- 2 euro). Boarding at the gate for Trapani was unfair because a lot of people got into the priority line without having a priority ticket. Furthermore  they didn't even check what was written on that paper. I don't reccomend to anybody that airport and wish the flight assistants were awaken.,crl
Der ordentliche Bereich ist lächerlich klein. Nach der Sicherheitskontrolle wird es angenehmer und etwas ruhiger. Schöner Blick durch große Glasscheiben auf das Vorfeld. Für Flüge außerhalb der EU gibt es einen kleinen Duty Free Shop.,crl
Very small and busy airport. Very long queues to sercurity check but sercuritty crew were OK. NO free Wi-Fi at all! Some shops on terminal but nothing special. Typical low-fares airlines airport. Overall 4/5 ;),crl
You don't have to be there really much in advance. One hour before flight departure is more than enough. The airport itself is tiny and there are not many shops. There is Wi-Fi but you have to pay a tremendous amount of money for it.,crl
Quite good airport  a lot of possibilities to travel to Luxembourg/ France/ Belgium using cheap buses outside the terminal. Wi-Fi isn't free  stores are great. You can easily charge your phone using power sockets.,crl
Small  but very useful airport. Easy to catch from Brussels and all Belgium by train or by bus. Nice restaurants and good foods  beers. Very clean  and open 24 hours. You can see the planes from the terminal building. Wifi isn't free  very expensive  without an account you can only see the airport website.,crl
Charleroi Brussels South is a fine airport  by regional airports standards. There are a few shops for goodies  food and drinks  but it's nothing impressive. Things usually go quicker than in bigger airports. When we arrived back here from our trip  we did not have to wait for our luggage at all. It's also a nice looking airport. What makes it feel a little cheap though  is the fact that you have to walk outside to board your plane. Also  wifi is not free.,crl
A nice low-cost airport  easy and convenient; nice people  too.,crl
15 euro cost taxi/bus for one person to the Brussels. Taxi drivers are catching every single person who is leaving the airport.,crl
Good airport - Lots of Duty free for purchases - But the control was disorganized - For planespotters  you have good places to see the airplanes,crl
Worst airport in Europe. No space for security check  food is crap  no place to sit at the gates  too crowded even outside holliday season. When arriving there is a parking is terrible and blocked constantly.,crl
Small  crowded  and dirty. Behind Bucharest Baneasa  the worst airport I've ever flown to/from.,crl
Small but well organized airport.,crl
Great and efficient airport !,crl
Small and crowded,crl
very good,crl
nie za duże  wszystko sprawnie tylko czemu tak wcześnie? Po za tym miło i sprawnie,crl
The Ryanair Dreamliner was there!!!,crl
Almost no place to seat.,crl
no free wi-fi,crl
Long queues to security control  beacuse of only 2 checkpoints open and a lot of ads saying you can pay 4€ for less crappy security check. Almost 20 minutes spend on crowded stairs before finally boarding the plane.,crl
small but got a few good spot to sleep :D slept there for 3nights in a row :D,crl
Horrible airport  poor service,crl
Horrible accessibility from anywhere besides Charleroi itself.,crl
brussels south is an good airport  the only bad thing is the chekpoint before you get to the gates where they check your handluggage,crl
Very good low cost airport  but very small and on rush hours very busy. Strict rules. Clean and not croudy. Few shops but good shops. You can reach Brussels only with a shuttle bus because it's quite far.,crl
This airport exceeded my expectations for such a small airport. It's modern and clean  and not too busy. However  since it's such a small airport there barely are shops or restaurants.,crl
It's a cheap airport. Far away from Brussels and 15 min from Charleroi. Basic facilities  but clean and good info.,crl
Disaster. Dirty bathrooms  staff with personality issues (excepting the security staff which is quite professional and correct)  expensive (10 EUR for a blackened burger with a card board bun). Food court out of stock after 7PM.,crl
Good airport  friendly staff but it's far from Brussels: with train 60 min and a return ticket is 10 Euro.,crl
(-) est devenu petit... alors qu'il vient d'être construit (-) parking infernal (+) passage de douane par contre = le plus aimables et les plus gentils de tous les aéroports que j'ai utilisé (un bon paquet!),crl
Not bad  just far from Brussels if your flight is at 6:50 a.m. because it is difficult to have a bus so early.,crl
Too slow the operation of security check - long queue - I miss the Ryanair priority feature,crl
Very bad airport  Chaotic and parking is a compleet drama!,crl
Worst airport ever !,crl
the friendly airport,crl
if you buy ticket to Brussel u expect to come to Brussel. But Charleroi is actually 60km outside of Brussel!!!,crl
it's so far from the city centre...,crl
I don't like CRL,crl
Getting to the airport was fine. Check-in was slow and painful to experience  although it was made up to by the quick security checks. Terminal Facilities weren't the best  the same with food services. Paid 10 euros for a roll and also paid 5 euro for a 750ml bottle of water. There wasn't much places to lounge apart from the area where the food stalls were.,bru
Encountered a very rude immigration agent due to my UK passport. The routing for UK passport holders is very confusing and not clear when connecting through this airport,bru
Quite a few destinations considering this is a pretty small airport! Not located in Brussels but Flanders. Easy to get to!,bru
AWFUL immigrations/customs process. NEVER EVER will I transfer through Brussels. I’ve never seen so many passengers miss their flights due to their inability to process in an organized and timely manner.,bru
Baggage drop opens very late  not too much time to spend in the lounge. Priority queue for the security check ends up in the same line as the non-priority queue  which is rather confusing. The tax free shopping prices are not very competitive here.,bru
Brussels Airport stands out as a prime example of a well-equipped and comfortable airport  offering an array of shops and services that cater to a diverse range of needs and preferences. The terminal's layout and amenities are designed to provide a pleasant experience for travelers. The array of retail outlets and service points is impressive  ensuring that passengers have access to everything they might need before their flight. From last-minute gifts to travel essentials  the shopping experience at Brussels Airport is both convenient and enjoyable. However  one area where the airport could improve is in its provision of VIP lounges  especially those accessible through the LoungeKey program. While the existing lounges offer a degree of comfort and exclusivity  the limited options for LoungeKey members mean that many travelers are unable to take advantage of this facility. The addition of more VIP lounges compatible with LoungeKey would significantly enhance the overall experience for frequent travelers and those looking for an extra layer of comfort and service. In summary  Brussels Airport excels in terms of its shopping and general services  providing a comfortable and efficient environment for travelers. However  the expansion of VIP lounge offerings  particularly for LoungeKey members  would be a welcome improvement  elevating the airport's status as a top-tier travel hub.,bru
Well this was hellish getting here. Got off one stop too early on the train heading there and had to wait for an Uber to take me to the airport. Run like hell then go through the tedium of paying for extra kilos and the security process.,bru
Smooth transfer. Changing terminals was easy  but tedious. Not much else to say. Good selection of shops.,bru
I’m going to cut some slack to Brussels Airport as strikes happen very often. However due to strikes by AviaPartner that was not predicted  my two baggage’s were left at Brussels Airport for three days before I reclaimed them in Cairo. We were left in the gateway for ten minutes straight until an official came and told us no baggage will be put on our flight. My check in person notified me about the strike so we knew beforehand.,bru
Çoğu şey iyi ama hiç sevmiyorum neden mi? PASAPORT VE CHECK İN SIRASINDA 4 SAAT AYAKTA BEKLEDİM LAN BU NE,bru
Late arrival and only 45 minutes for transfer. Requested express pass which really helped the Schengen passport control. Last to board our US-bound flight,bru
the loft is awesome. never been to a better lounge. i recommend the massage chairs. Immigrations took years. there were trains to BRU that we took both to the city and back to the airport. they were good and the fast track was really fast,bru
Getting to the airport by train is easy (but more expensive than other EU Cities). Security was kind of slow for the size of the airport  but the staff were very friendly. Good choice of seating available throughout the airport.,bru
the worst train service I have ever used. In the airport I got scammed and they gave me expired food. Getting to the airport and back by train is a huge inconvenience.,bru
Better than the Nice Airport. More organized and more staff spoke English. The airport also was easy to navigate through.,bru
I love this airport. The view to see differents planes from the airport is excellent. Terminals are nice also!,bru
I came in the train only to find massive gates with no way around just to get into the terminal. They didn't recognise my ov ticket because I came with the netherlands train and it is just unnaceptable that they have pay gates just to get into the airport! Never flying out of here again unless its the only option,bru
Un grand duty free mis en place récemment. Le parking est un peu vieillissant et l’offre de restauration est limitée,bru
Brussel's airport is extremely well equipped. It has a lot of shops and restaurants in the terminal. The staff is also really nice and helpful. Underneath the airport you can find a train station that can take you to any city you'd like.,bru
Literally one of the best airports I have ever been. It's quite small compared to the big Europe's or Middle East's but has a big airport's structure and inertia. Big windows with beautiful view on the apron,bru
The parking was quick and easy. Over all nice airport. The check-in was quick and very straight forward. The security check was also very fast.,bru
Only 15 check-in desks were open on one of the busiest days of the year. Queuing took over 2 5 hours resulting in a rushed  unfriendly service and delayed flights.,bru
Due to the attack in Brussels the airport building was broken  so we had to check in in a tent and we had to go to the gate by taking the stairs to the gate area.,bru
Due to Covid crisis  the airport facilities and foods corner where closed. For the rest everything ok.,bru
Gute Anbindung vom Airport  allerdings nicht ganz günstig. Wartezeit noch in Ordnung beim Security Check  es hätten aber ruhig zwei Spuren mehr offen sein dürfen.,bru
Sehr hilfsbereiter Mitarbeiter bei der Bahn (sogar auf Deutsch). Gepäck kam sofort  als wir in diesen Bereich gelangten.,bru
Quite a good airport  but always hectic. The lounge is very good but can sometimes be packed to the rafters. I frequently have experienced luggage damage or delay when travelling through BRU which is irritating.,bru
Scandalous long wait for luggage. More than 40 minutes already after gate arrival. Totally unacceptable.,bru
Security personnel was on strike. Happens often and makes the whole experience extremely unpredictable and difficult for planning.,bru
At baggage drop was asked to repeatedly pay for seat choice. Very slow security this time  queing for 15 min for "suspicious" luggage.,bru
They seem to be stricter than most of the European airports (I guess after the attacks) - my laptop was constantly buzzing  haha. Generally though it wasn't bad. Plus for good free wi-fi.,bru
Upon arrival there was a long line at Passport control. This was at 0900  a peak time for international arrivals. There were no more than 2-3 custom agents working the non-EU line resulting in a 30 wait to get thru Passport control on a Monday morning. And there were at least 3 booths that could have been stàffed.,bru
Pick up area is pretty far from the building. Pretty boring aisle to arrive in from outside Europe. Wait for luggage is long  way above average to other airports.,bru
Lots of strikes disturbing fluid operation. This time it took 10 minute to get the gate connected and the luggage took half an hour to get on the belt. Well  one bag is there in half an hour. The rest is still not there  40 minutes after the plane made it to the gate. Getting one bag on the belt keeps their statistics great  I guess.,bru
Nice airport to fly to and from  well connected with the city center and the rest of Belgium  as well. I've experienced some problems with baggage claim  with high waiting times and luggage delivered in the wrong belt.,bru
Very convenient airport. Easy to get by public transport (lots of train and bus)  very straightforward and easy to get around. Good choice of Belgian food,bru
Un aéroport agréable et moderne. Nombreux magasins  cafés et prises courant. Un de mes préférés.,bru
Busy season at the time of writing so the queue to get to the passport check was long. On the way back after landing at around 22:45  all of the self-check passport gates were closed which is annoying and slows down the processing of arrivals. More often than not  these self-check machines are closed which is pretty disappointing. Otherwise  a normal  uneventful experience.,bru
Easy airport  smooth security check  nice persons  good offer ond food & drinks. Toilets could have been cleaner,bru
The simple lay-out makes the airport very easy to get around. Rather spacious with lots of shops (chocolate  obviously)  and an excellent Brussels Airlines Lounge (nominated as one of the best in Europe  probably it won't win  but the nomination is certainly deserved; excellent fresh food  nice design). Though the airport is expanding it's parking options  car traffic in and around Brussels Airport should be avoided. Traffic jams on Brussels ring are becoming permanent and can even happen at night. There are 6 trains an hour to Brussels City center  in addition to trains to Antwerp City center  and Brussels EU quarter. Plus  the buses to Brussels EU quarter of STIB (Brussels public transport) and to the suburbs of De Lijn (Local public transport). I still don't understand why so many people keep taking the car  while public transport is so well developed.,bru
The security check at the Schengen border control was very slow and only one line was in use even though there were long queues! Quite unorganized action!,bru
Very nice airport  easily accessible by Public Transport. Brussels Airlines lounge has recently been nominated as one of the best lounges in Europe  I don't disagree with the nomination at all (good food  good drink selection  nice views). Getting around airport is very easy,bru
Worse airport ever. Absurde queue at the passport control  absirde procedure at the security checks. Pregnant women have not been allowed to skip the queue. Disgusting.,bru
BRU bus for some reason was not electric this time  and on the way to terminal arrivals entrance made a tour around whole the terminal  including the far ends of both piers 9of caourse - time consuming),bru
A great airport! When you dont have a bag to check in it's the easiest airport I've been to. The new connector is amazing and great for relaxing. Altough the drink prices were a little high  which is to be expected after security  the small relaxing area which has a great view of the tarmac is a great place to stay when you have some time to kill!,bru
You have to wait a lot of time for the baggage  and the distances in the airport from arrival gates are enormous.,bru
Very easy to reach by public transport (Bus or train are much more convenient than cars in Brussels) The airport is the right size (not too big  not too small) and very easy to find your way around Brussels Lounge in Pier A I find one of the better ones in the EU,bru
Baggage claim and getting through immigration/customs went very quick and smoothly. Modern  clean and welcoming airport.,bru
Diamond lounge is simply dirty. Seats are disguisting. Italian restaurant serving pizza is terrible. For over 18 euro I got burned pizza.,bru
The airline neglected to load the luggage of about 100 passengers with no explanation. The result was anger  chaos  and disappointment are the airport in Accra,bru
Information abaout exact check-in/baggage drop-off desk shall be given in advance. Otherwise people are crowding "somwhere here" making difficult passing-by and finally the line is chaotic.,bru
Big queue at the passport check. Only 2 stands active. We waited about 25 minutes to pass. Good terminal facilites.,bru
My flight decked at the far end of Pier A :it's a good 20 minutes (by foot) before reaching the arrival hall - and  around 11.30 pm  absolutely everything is closed : no shop  no restaurant  no café  nothing.,bru
Amazing terminal A here at BRU  really big  nice  clean and modern. Had a very smooth and enjoyable transfer to my next flight home to Prague.,bru
The airport has a single huge terminal  so that long walks are guaranteed. On arrival  I found a member of the cleaning staff smoking in the toilets - abysmal. On the plus side  the immigration checks were very quick and I could head to my connecting flight. I would not recommend it though.,bru
My favorite airport in general so far. However during this particular trip the security check was very uncomfortable and the staff not well informed. I had to queue twice with a small child because of a baby water bottle! (the problem was escalated twice and as a result it was decided that we need to pass security screening twice). There was not even a space to dispose the water. Food services - request for not refrigerated water seemed to be a rude question. Let's hope it was a one-off,bru
Brussels Airlines LOFT lounge completely full between 17:00 and 19:30. Many people ended up standing in the lounge. It is always this way in the late afternoon.,bru
Poor information signs  not forking luggage lockers  not working buttons in elevators  stinky and sticky toilets just after "cleaning",bru
Great convenient airport to which you can reach very shortly with wide network of railways. Professional stages of security  checkin and boarding.,bru
Modern also a very good Airport  terminal facilities was good  WiFi is 1hour free  food and retail services was too expensive!,bru
Hard!I was placed in detention  my passport was a problem. Too time went.. I want buy there shop  I lost time..,bru
Terrible airport! Used it manny times  but they never change. It took 40 minutes for the luggage to arrive. At the train station there are far from enough ticket machines  and they are to complicated for foreign people. Had to que almost 30 minutes to get a ticket  and missed my train that only runs once per hour due to that. The flights might be cheaper  but I'll avoid this airport in the future.,bru
Nobody knew where hotel transfers depart from  or gave false informations. Had no wifi at the bus station.,bru
A very badly arranged airport. The Schengen flights arrive at pier A  which is very long with the exit at one end. If  like me tonight  you deplane at the far end (gate A74)  you have more than one kilometer to walk to the end of the pier  then another long walk through the shops (who are closing anyway around 20.30) and the baggage area before arriving at the exit. Tiring. The arrival hall is dark  badly lighted and no too clean.,bru
This airport deserves some leniency for overcoming a recent terrorist attack  but still has much to improve. A new screening checkpoint has been installed just outside the terminal  which seems to be for show  rather than an actual security measure. The terminal layout feels over-saturated by retail  at the same time not being great to navigate. All in all not a great experience.,bru
Dirty and messy toilets  not working wifi  whole terminal for Schengen flights looks old and not really competitive with other European hubs. It needs a renovation  ASAP.,bru
Big international airport  a lot of facilities  nice security check  very good executive lounge. Lots of flights per day  terminal is long so keep in mind that you have to walk a bit ti get to your gate,bru
Nice  big international airport. Smoking permitted inside  good food  quite expensive drinks but that's everywhere,bru
Getting to the airport is very easy by train  you get dumped directly into the check-in area. Went trough security twice (anti-terrorism measures) both times this wen very fast and without problems. The main security is very professional and always happens fast due to multiple lanes. The airport is very clean  modern and has plenty of facilities. Lots of restaurants offer a nice view of the apron. Airside there is plenty of seating space.,bru
Fast security check and connection to the gates because of the new 'connector' building... Check-in was fast. Good service.,bru
Great clean airport  long walk from terminal to baggage claim but if you arrive your bagage is already rolling up. So compesates everything. Great acces with bus or train. Train stops under the airport.,bru
The terminal at Brussels Airport is very nice. Security is modern and well lit. Took 5-10 minutes to clear. Flight was from Pier B. Some work is being done to refurbish that area and so there was alot of scaffolding. Good facilities and plenty of them. Pier B is very long so can take some time. Very useful to do some planespotting. Seating at the very end of Pier B is very good for planespotting. Wifi was very good and reliable. Very happy with the facilities.,bru
connection only  no transport  security or check-in for me. clean  many connections within a human-sized terminal.,bru
Increased security measures require you to arrive at the airport earlier. Except for this  the airport is extremely easy to reach by train  bus  car  .. Security is rather fast and takes around 10 minutes. There are quite a lot power outlets  though not all of them are in use. The connector building offers couches  while there are also relax chairs at the end of terminal A (around gate A69). Water costs €1. Water refills are free  and the staff of coffee bars will refill them without hesitation. Free Wifi.,bru
The time after the terrorist attacks have been a little chaotic  but when it's business as usual it's a fairly easy airport to navigate. Fast track security is usually very fast  and Brussels Airlines lounge is comfortable  though can be VERY crowded in the afternoons when all the business-people are travelling. Easy access from the city with public transport.,bru
Horrible! I never saw more unorganized airport. Terrorist attack happened few months ago and they still didnt recover. Noone knows anything  they lie about waiting time (3h waiting is not 20mins staff says)  treat people like cattle.,bru
Always been a very good airport. Though  after the terrorist strikes the airport was on high security levels and there were barely any people there. The airport is always very clean and tidy. Take some extra time to get from the check-in to the gates though. It's a bit of a walk  and there is no transportation available.,bru
I'm sure this is a great airport  but on the weekend of 31OCT  the place was absolutely heaving. Just about got through to the gate in time for the flight  despite arriving 2h + before the flight. No chance to use any facilities.,bru
Getting to the airport is easy with the train  remember to take your trainticket because you need it to exit the station. Immigration is OK  as long as you have a European passport. For other nationalties  there can be a loing wait. Baggage claim can be faster.,bru
Relatively small airport for an airport of a capital. Check-in wasn't bad nor stunning. You'll get through the security check in no time  Shops looked good. I saw no lounges. but that could just be me.,bru
The terminal seams new and spacious. The unboarding and getting in terminal was fast and efficient. Airport lacks food and retail services and food is very expensive and not tasty at all. Wi-Fi accessible  but only for an hour. Baggage handling wasn't fast but okay. Regular train service to/from city.,bru
All shops and restaurants close at 8 or 9  vending machines only accept coins  Wifi requires filling up a big form. the terminal is a long tube - so gates are quite far from each other (but if you are lucky they are very close),bru
Good airport. Not enough shops (too many duty free  lacks other kinds of shops). Security check has improved very much after the renovation! No more going down and upstairs needed  just all in one level straight to the gate. Looks modern and there are no huge queues anymore. Way to go! To improve: Parking is still super expensive  as well as coming by train. If you take the train from a station located just 2km away the ticket price is half! More shops missing  too many duty frees.,bru
What can I say about this airport. It is one of the most well organized airports in the world. Clean  bright and so many option to spend your time there. Many restaurants  shops. The only thing that I didnt like so much was the luggage claim that is smaller area.,bru
Unpleasant and unprofessional airport. Security fast track was closed and only one lane was open. Information staff was not pro active and available  as they were chatting with each other. All this caused a queue of more then 15 minutes. There is a lot to improve at this airport and it does not compete to other major airports.,bru
Huge airport  no wifi  getting to is quite expencive. Food and beverages are pricey too. It's relly clean and well organised  train station is located just under the airport which is a huge plus. Has all the characteristics of a major hub.,bru
Traffic on the way to the airport from north direction is a pain. Trains Antwerp to BRU airport are often late or cancel. But the airport itself it is clean and spacious. Little to less signs of directions...,bru
Super beautiful and transfer friendly airport with only (1) one (!!!!!) ATM I found searching for it aprox. 10min was not working  what a shame:) Orange squeezer lady helped me to find one. Yes  It's at orange squeezing station at the end of terminal...my god:) I bet there is more ATM's at Rwanda's passenger submarine station in Kigali:),bru
Nice airport came after ten at night all was closed but was not needed for me but strange to see. almost no traffic so quick out of the airport and to the highway 1 hour and 10 minutes and in Holland.,bru
Nice  modern and relatively clean airport (I have yet to encounter non-sticky bathroom floors in any arrival area unless they cleaned it minutes earlier). Downsides are the long walk to Terminal A and T and the rather long queues at security. Unlike some reviewers said there is a decent choice of food ranging from fastfood (Quick  Belgian Burger King equivalent) to some more refined food. Decent for airport food but nothing special. Definitely better than Charleroi airport though (which also has no Burger King mr. Shemeek  there isn't a single Burger King in Belgium as of 2014 but as said earlier  Brussels Airport has at least two Quick's which are similar). Nice selection of shops especially if you like food and drinks as souvenirs. WiFi is only available after a tedious registration unless you're a customer of a specific broadband provider but fixed internet outlets are offered. Baggage claim takes a long time but this is largely compensated by the long walk there. There are many carrousels available so it's not too crowded. Only one exit is a small downside however. Transport from/too the airport is very good with a bus and train station in the airport and a good taxi service. Car traffic  as always in Belgium  is slow due to congestion.,bru
Brussels is a modern Airport. But there are long ways up and down and up again to get from the street level to your Gate. It is a bit confusing. As always people tend to stand on the escalators (and you have to take a lot because there are no Stairs) so you have no chance to get quicker to security than anybody else. While you are a bit late it is a nightmare. The Check in was very slow (could not make an Online or Terminal Check-in). Since you get to the gate (Terminal A) you are in a nice wide and light flooded hallway.,bru
this airport is main in Brussel and main airport in whole Belgium and is pretending to be good. Unfortunately I'm sorry BRU but honestly your rival Charleroi [CRL] do better job. wi-fi 30mins only  few shops  no restaurants no even bloody Burger King in.,bru
Getting to the airport is good  there are buses and trains  the check-in desks are kinda average but the securitycheck is really far from the check-in desks and it has a bad capacity. The terminal facilities are not bad  I've seen worser. There are some restaurants and bars on Brussel airport  none of them is special  just average. Some terminals at Brussel have really nice lounges! but some terminal is just crap  but in it's entirety it's good.,bru
Terrible airport from all means. There is very limited terminal facility. The bathrooms are terrible and very limited in number for so many transit passengers. The wifi is chargeable and the number of terminals is not adequate.,bru
The infrastructure around the airport is simply not good enough to cope with the numbers using the airport. Baggage claim is appalling with numerous flights bags appearing on the wrong belts! This together with what must be hundreds of unclaimed bags sitting all over the place. The departure experience is better (once you finally manage to get to the airport through the traffic jams) although the self service bag drop causes many travellers problems,bru
It was very good airport with great connection with the city! I can't connect with the internet and there is a little bit to long distance to walk but it is tipical for big airports. I like very much the train station. The airport has a very good sign system,bru
An airport where seemingly everything works. Check-in was quick. Departure lounge with efficient heating. Transit to the airport very fast by freeway. Intense air traffic. Wifi worked very well even on the airplane before take off.,bru
The best airport i've been to  it's very modern and i love the view from both terminals espacially the view from terminal A very nice  incheck goes really fast  the food is oke it's a great place for plane spotting ;),bru
It's a big and modern airport! It's a long walk from the terminal to the gates. There are shops but I prefer Ostend Airport. There are no shops but it's very calm and it's very easy! Ostend is on the coast  so when you come out the airport  you see the sea.,bru
Nice airport! Verry spacious... Terminal A is perfect! 1 minus point   a long walk from the terminal to the gates! But that will be fixed with a connector in shortly! Many retail shops and verry modern,bru
Well. The new terminal pier A is nice. But otherwise this is a pretty boring transfer airport. It was a very loooooong walk between pier B and pier A. Zaventem feels more lika a regional airport than the main airport to the "capital" of the EU.,bru
Good airport but the walk from the Check in Desks to a far gate in Pier A can take up to 30 minutes ... There are a lot of trains to and from Brussels and Antwerp but ticket prices are too high. Some lounged like Diamond Lounge are old and not up to standards,bru
Aéroport belge.,bru
very long ways... Lounge also for FTL,bru
Bags late as usual,bru
Large  clear  open spaces  broad travelators for rapid movement along the terminal. Limited  pricy  but good standard of food  and interesting personally-powered charging points for mobiles and computers. Good but expensive city connection.,bru
Minimal arrangement for food and leisure.,bru
Worst transfer ever  slow taxiing coming already in late from LHR. No Bus at the apron position  slow security - really not exiting.,bru
Airport with not a lot of ammenities and entertainment. Pretends to be a big hub  but is unable to get a higher perception than a mediocre regional airport.,bru
It took me only 20 minutes yesterday to get from the planeseat to a trainseat  including picking up luggage and pasportcontrol. Way to go!,bru
rating for 1990,bru
no wifi,bru
Such a waste of space  had 2h delay because not enought buses to bring the passengers to the planes,bru
35 Minuten aufs Gepäck gewartet.,bru
Quite nice airport  but a little bit too much stairs and walking to get somewhere...,bru
30 min waiting for the luggage,bru
no free Wifi  quite busy  expensive,bru
Nice and not to busy airport. Very good duty free,bru
Looong walk,bru
Good  but the train costs 7 8 € :(,bru
Great airport!,bru
Great airport. Modern and easy to navigate through.,bru
Awesome !,bru
Crap business lounge for KLM,bru
Standard and smooth as usual,bru
Lovely airport.,bru
Supper vlieghave.,bru
Connections are very easy here  as is the Jet operation. Connected to Austrian.,bru
Excellent airport. Very spacious & easy to navigate.,bru
Clean airport and easy to go through. Lots of escalators though.,bru
Nice and cosy SN Business Lounge!,bru
lange Wege,bru
Feels nice and modern  easy to get around  some cafes around but i didn't explore much so i can't say anything else,bru
Long walk to get your luggage,bru
no free wi-fi :( very formal "clean" departures zone,bru
This is my "home" airport. Although it might not be one of the busiest airports of the world  it certainly offers quite a lot of (food)shops and there's an observation level in one of the terminals from where you can observe the aircraft.,bru
Poor food selection post security  and it is very pricey. Wifi is expensive. Not a pleasant airport to spend time in.,bru
SN Brussels Lounge,bru
Stop in Monrovia,bru
ottimo aeroporto  servizi veramente buoni: consegna bagagli in 10 minuti!!!!,bru
quite long way from the check in desk to the gates,bru
Bezoek Moskou,bru
no luggage on arrival,bru
Nice terminals  especially the new one.,bru
Uno degli aereopri più efficienti ai visti,bru
Long way from check in to the gate,bru
Very boring airport  food was not very tasty  no shops where I was waiting,bru
Bad Airport Long Ways,bru
Big,bru
Always have to wait too long for bags. 40 mins today.,bru
it happens (never to me) that some bags are dropped to the wrong lane... you need to look around  I like this airport  it is clean  well maintained  all information easily available for the traveler  just the traffic by security check is really bad,bru
Mine too. :-),bru
BRU has always been my airport,bru
Brussels airport is a very clean airport with a lot of duty free space.,bru
My suitcase stayed in Brussels. I got it 10 days later!,bru
We had to wait 25 min. in the aircraft until the staff moved the finderdock to the door.,bru
Big airport and a little confusing  not well signed. But nice and clean.,bru
Avec Thierry et Robin puis Thierry au Gershwin,bru
Dirty airport,bru
Aéroport belge.,lgg
nice airport   nice planes ! :),lgg
Nice airport   nice planes,lgg
It's a small airport. Fast check-in. The Security check took 5 min. there's a small lounge at the gate. Overall it's a good airport,ost
Ensemble correcte  mais les bages sont beaucoup endomagées et perdu !!!,ost
Aéroport dont la piste n'était pas plate.,ost
Great Airport!!!! Good place for spotting and bussines,ost
Great airport!,ost
Ce qui est surprenant est le filtrage à l'entrée du terminal. Si vous arrivez plus tôt que le début d'enregistrement on ne vous laisse même pas entrer dans le bâtiment et vous vous retrouvez à faire la queue dehors... Après cela  pas de souci particulier  équipements et processus basiques mais fonctionnels. Salon affaires correct.,coo
Corrupt security,coo
